'0:00.000',4.984
'0:00.004',22.521
'0:00.008',18.459
'0:00.012',40.842
'0:00.016',43.795
'0:00.020',40.288
'0:00.023',40.288
'0:00.027',48.641
'0:00.031',53.763
'0:00.035',44.626
'0:00.039',44.072
'0:00.043',57.27
'0:00.047',76.145
'0:00.051',81.268
'0:00.055',92.851
'0:00.059',95.574
'0:00.063',106.88
'0:00.066',106.373
'0:00.070',110.941
'0:00.074',124.417
'0:00.078',128.986
'0:00.082',139.784
'0:00.086',136.831
'0:00.090',140.615
'0:00.094',155.429
'0:00.098',161.89
'0:00.102',156.767
'0:00.105',183.441
'0:00.109',184.272
'0:00.113',201.254
'0:00.117',195.855
'0:00.121',207.438
'0:00.125',214.176
'0:00.129',228.205
'0:00.133',261.663
'0:00.137',259.494
'0:00.141',257.879
'0:00.145',263.509
'0:00.148',273.246
'0:00.152',320.41
'0:00.156',336.055
'0:00.160',369.189
'0:00.164',360.052
'0:00.168',353.822
'0:00.172',353.037
'0:00.176',367.851
'0:00.180',382.942
'0:00.184',388.618
'0:00.188',429.044
'0:00.191',428.767
'0:00.195',432.044
'0:00.199',418.522
'0:00.203',390.787
'0:00.207',379.711
'0:00.211',346.576
'0:00.215',303.981
'0:00.219',276.2
'0:00.223',245.742
'0:00.227',230.651
'0:00.230',197.47
'0:00.234',159.213
'0:00.238',134.108
'0:00.242',101.758
'0:00.246',67.792
'0:00.250',50.025
'0:00.254',28.704
'0:00.258',67.515
'0:00.262',127.37
'0:00.266',109.049
'0:00.270',67.792
'0:00.273',37.888
'0:00.277',-4.984
'0:00.281',-30.873
'0:00.285',-38.673
'0:00.289',-35.442
'0:00.293',-31.15
'0:00.297',-51.64
'0:00.301',-58.655
'0:00.305',-54.317
'0:00.309',-55.655
'0:00.313',-34.658
'0:00.316',-34.935
'0:00.320',-39.226
'0:00.324',-51.917
'0:00.328',-56.209
'0:00.332',-52.148
'0:00.336',-66.177
'0:00.340',-68.346
'0:00.344',-67.285
'0:00.348',-59.439
'0:00.352',-55.148
'0:00.355',-49.194
'0:00.359',-49.194
'0:00.363',-49.471
'0:00.367',-60.27
'0:00.371',-40.842
'0:00.375',-49.194
'0:00.379',-46.795
'0:00.383',-62.947
'0:00.387',-44.903
'0:00.391',-44.072
'0:00.395',-49.748
'0:00.398',-59.163
'0:00.402',-59.993
'0:00.406',-62.162
'0:00.410',-62.67
'0:00.414',-65.9
'0:00.418',-72.638
'0:00.422',-73.746
'0:00.426',-63.224
'0:00.430',-65.9
'0:00.434',-66.454
'0:00.438',-69.684
'0:00.441',-55.425
'0:00.445',-64.008
'0:00.449',-67.285
'0:00.453',-66.177
'0:00.457',-67.792
'0:00.461',-84.775
'0:00.465',-79.145
'0:00.469',-69.961
'0:00.473',-69.131
'0:00.477',-66.731
'0:00.480',-65.67
'0:00.484',-77.53
'0:00.488',-55.425
'0:00.492',-40.288
'0:00.496',-50.81
'0:00.500',-61.332
'0:00.504',-58.101
'0:00.508',-56.763
'0:00.512',-43.287
'0:00.516',-51.363
'0:00.520',-42.734
'0:00.523',-40.565
'0:00.527',-41.672
'0:00.531',-44.349
'0:00.535',-50.302
'0:00.539',-40.842
'0:00.543',-55.425
'0:00.547',-57.824
'0:00.551',-45.964
'0:00.555',-35.996
'0:00.559',-24.92
'0:00.563',-21.967
'0:00.566',-9.553
'0:00.570',-14.952
'0:00.574',-19.29
'0:00.578',-22.244
'0:00.582',-20.075
'0:00.586',-10.937
'0:00.590',13.614
'0:00.594',26.028
'0:00.598',26.812
'0:00.602',46.795
'0:00.605',38.165
'0:00.609',29.535
'0:00.613',11.445
'0:00.617',13.06
'0:00.621',15.229
'0:00.625',-10.66
'0:00.629',-34.381
'0:00.633',-51.64
'0:00.637',-50.533
'0:00.641',-49.748
'0:00.645',-60.27
'0:00.648',-67.792
'0:00.652',-83.437
'0:00.656',-96.358
'0:00.660',-95.297
'0:00.664',-93.128
'0:00.668',-102.865
'0:00.672',-100.696
'0:00.676',-95.297
'0:00.680',-93.682
'0:00.684',-76.976
'0:00.688',-72.915
'0:00.691',-70.238
'0:00.695',-76.976
'0:00.699',-73.469
'0:00.703',-75.084
'0:00.707',-74.53
'0:00.711',-56.763
'0:00.715',-46.241
'0:00.719',-39.78
'0:00.723',-40.565
'0:00.727',-72.638
'0:00.730',-71.853
'0:00.734',14.952
'0:00.738',172.688
'0:00.742',357.883
'0:00.746',520.972
'0:00.750',567.352
'0:00.754',358.944
'0:00.758',59.163
'0:00.762',-270.016
'0:00.766',-641.789
'0:00.770',-874.148
'0:00.773',-895.746
'0:00.777',-797.034
'0:00.781',-646.358
'0:00.785',-490.791
'0:00.789',-308.273
'0:00.793',-159.213
'0:00.797',-82.375
'0:00.801',-36.55
'0:00.805',-26.812
'0:00.809',4.2
'0:00.813',20.352
'0:00.816',17.675
'0:00.820',16.29
'0:00.824',38.673
'0:00.828',48.641
'0:00.832',50.025
'0:00.836',52.148
'0:00.840',67.515
'0:00.844',69.961
'0:00.848',62.67
'0:00.852',80.991
'0:00.855',68.9
'0:00.859',69.961
'0:00.863',71.023
'0:00.867',75.868
'0:00.871',78.037
'0:00.875',85.052
'0:00.879',87.775
'0:00.883',87.775
