'0:00.000',70.499
'0:00.004',49.187
'0:00.008',39.237
'0:00.012',36.81
'0:00.016',28.968
'0:00.020',21.152
'0:00.023',17.925
'0:00.027',23.313
'0:00.031',19.285
'0:00.035',11.737
'0:00.039',5.522
'0:00.043',3.361
'0:00.047',-7.682
'0:00.051',2.561
'0:00.055',8.749
'0:00.059',3.628
'0:00.063',4.721
'0:00.066',10.376
'0:00.070',17.925
'0:00.074',7.149
'0:00.078',19.285
'0:00.082',21.419
'0:00.086',27.101
'0:00.090',18.458
'0:00.094',23.046
'0:00.098',18.458
'0:00.102',21.713
'0:00.105',27.901
'0:00.109',33.823
'0:00.113',37.077
'0:00.117',17.925
'0:00.121',23.58
'0:00.125',29.261
'0:00.129',32.756
'0:00.133',34.916
'0:00.137',33.022
'0:00.141',24.673
'0:00.145',31.395
'0:00.148',33.022
'0:00.152',32.756
'0:00.156',31.128
'0:00.160',71.566
'0:00.164',78.315
'0:00.168',81.275
'0:00.172',81.809
'0:00.176',48.653
'0:00.180',72.927
'0:00.184',78.048
'0:00.188',33.022
'0:00.191',19.819
'0:00.195',17.125
'0:00.199',22.246
'0:00.203',43.532
'0:00.207',47.32
'0:00.211',19.552
'0:00.215',19.019
'0:00.219',38.944
'0:00.223',57.562
'0:00.227',61.057
'0:00.230',82.102
'0:00.234',66.445
'0:00.238',57.829
'0:00.242',45.959
'0:00.246',46.226
'0:00.250',62.417
'0:00.254',108.243
'0:00.258',102.321
'0:00.262',97.2
'0:00.266',99.334
'0:00.270',141.132
'0:00.273',103.922
'0:00.277',10.91
'0:00.281',-35.183
'0:00.285',21.419
'0:00.289',109.87
'0:00.293',196.4
'0:00.297',134.383
'0:00.301',14.697
'0:00.305',-35.183
'0:00.309',-29.261
'0:00.313',35.716
'0:00.316',143.826
'0:00.320',163.244
'0:00.324',117.685
'0:00.328',193.706
'0:00.332',289.145
'0:00.336',536.626
'0:00.340',544.975
'0:00.344',419.634
'0:00.348',326.355
'0:00.352',324.728
'0:00.355',300.989
'0:00.359',271.354
'0:00.363',315.019
'0:00.367',231.716
'0:00.371',3.921
'0:00.375',-142.492
'0:00.379',-52.174
'0:00.383',104.455
'0:00.387',106.349
'0:00.391',55.402
'0:00.395',52.174
'0:00.398',81.275
'0:00.402',35.983
'0:00.406',-4.455
'0:00.410',-34.916
'0:00.414',3.628
'0:00.418',40.571
'0:00.422',28.968
'0:00.426',167.272
'0:00.430',214.992
'0:00.434',195.04
'0:00.438',148.414
'0:00.441',74.82
'0:00.445',-1.227
'0:00.449',-85.063
'0:00.453',-94.212
'0:00.457',7.949
'0:00.461',117.685
'0:00.465',83.703
'0:00.469',6.882
'0:00.473',-57.029
'0:00.477',-78.581
'0:00.480',-64.578
'0:00.484',36.25
'0:00.488',211.231
'0:00.492',189.118
'0:00.496',65.111
'0:00.500',72.927
'0:00.504',150.841
'0:00.508',69.699
'0:00.512',-33.289
'0:00.516',-34.649
'0:00.520',-7.415
'0:00.523',26.567
'0:00.527',120.646
'0:00.531',164.845
'0:00.535',188.851
'0:00.539',224.968
'0:00.543',225.795
'0:00.547',264.605
'0:00.551',272.688
'0:00.555',128.995
'0:00.559',50.014
'0:00.563',152.441
'0:00.566',73.993
'0:00.570',6.615
'0:00.574',66.445
'0:00.578',126.034
'0:00.582',98.533
'0:00.586',92.612
'0:00.590',103.388
'0:00.594',126.301
'0:00.598',187.491
'0:00.602',148.947
'0:00.605',-25.207
'0:00.609',-90.985
'0:00.613',-141.932
'0:00.617',-108.776
'0:00.621',-117.419
'0:00.625',-112.564
'0:00.629',-34.649
'0:00.633',-4.188
'0:00.637',-87.224
'0:00.641',-132.249
'0:00.645',-120.646
'0:00.648',-138.704
'0:00.652',-140.065
'0:00.656',-103.388
'0:00.660',-21.979
'0:00.664',124.674
'0:00.668',30.328
'0:00.672',-93.145
'0:00.676',-203.149
'0:00.680',-277.542
'0:00.684',-296.161
'0:00.688',-244.386
'0:00.691',-147.88
'0:00.695',-117.419
'0:00.699',-109.603
'0:00.703',-106.616
'0:00.707',-96.933
'0:00.711',-72.66
'0:00.715',-70.766
'0:00.719',-117.419
'0:00.723',-128.462
'0:00.727',-35.983
'0:00.730',7.415
'0:00.734',-75.354
'0:00.738',-131.956
'0:00.742',-158.656
'0:00.746',-180.236
'0:00.750',-164.311
'0:00.754',-103.121
'0:00.758',-72.927
'0:00.762',18.725
'0:00.766',28.968
'0:00.770',-18.458
'0:00.773',-140.332
'0:00.777',-230.916
'0:00.781',-212.031
'0:00.785',-188.851
'0:00.789',-103.922
'0:00.793',-106.882
'0:00.797',-129.529
'0:00.801',-130.889
'0:00.805',-162.151
'0:00.809',-155.696
'0:00.813',-86.397
'0:00.816',-58.096
'0:00.820',-77.514
'0:00.824',-146.787
'0:00.828',-147.88
'0:00.832',-110.403
'0:00.836',-69.432
'0:00.840',-0.4
'0:00.844',47.32
'0:00.848',29.261
'0:00.852',-88.024
'0:00.855',-105.015
'0:00.859',-105.015
'0:00.863',-115.258
'0:00.867',-75.621
'0:00.871',-35.983
'0:00.875',-31.128
'0:00.879',-79.675
'0:00.883',-130.622
'0:00.887',-164.845
'0:00.891',-140.065
'0:00.895',-107.709
'0:00.898',-68.072
'0:00.902',-93.145
'0:00.906',-155.962
'0:00.910',-183.463
'0:00.914',-142.759
'0:00.918',-106.616
'0:00.922',-94.772
'0:00.926',-89.918
'0:00.930',-87.49
'0:00.934',-33.556
'0:00.938',-42.198
'0:00.941',-86.957
'0:00.945',-66.445
'0:00.949',33.823
'0:00.953',218.246
'0:00.957',326.062
'0:00.961',425.556
'0:00.965',425.289
'0:00.969',338.199
'0:00.973',282.13
'0:00.977',254.363
'0:00.980',185.064
'0:00.984',134.943
'0:00.988',125.234
'0:00.992',67.272
'0:00.996',13.604
'0:01.000',-34.383
'0:01.004',-72.126
'0:01.008',-57.562
'0:01.012',-54.335
'0:01.016',-70.766
'0:01.020',-109.87
'0:01.023',-83.436
'0:01.027',-46.226
'0:01.031',-46.519
'0:01.035',-24.407
'0:01.039',-40.571
'0:01.043',-45.426
'0:01.047',-44.092
'0:01.051',-18.192
'0:01.055',2.294
'0:01.059',-8.216
'0:01.063',-8.216
'0:01.066',-8.776
'0:01.070',-4.188
'0:01.074',14.697
'0:01.078',-7.949
'0:01.082',-34.916
'0:01.086',-51.641
'0:01.090',-68.605
'0:01.094',-38.144
'0:01.098',2.294
'0:01.102',41.105
'0:01.105',59.723
'0:01.109',61.323
'0:01.113',60.523
'0:01.117',53.508
'0:01.121',44.625
'0:01.125',45.159
'0:01.129',74.26
'0:01.133',133.316
'0:01.137',159.723
'0:01.141',127.101
'0:01.145',133.316
'0:01.148',172.127
'0:01.152',175.381
'0:01.156',172.687
'0:01.160',193.439
'0:01.164',183.196
'0:01.168',219.046
'0:01.172',251.135
'0:01.176',248.441
'0:01.180',242.759
'0:01.184',251.668
'0:01.188',236.571
'0:01.191',233.61
'0:01.195',230.089
'0:01.199',224.968
'0:01.203',219.846
'0:01.207',189.918
'0:01.211',169.966
'0:01.215',164.045
'0:01.219',157.856
'0:01.223',123.073
'0:01.227',80.742
'0:01.230',59.723
'0:01.234',95.306
'0:01.238',116.858
'0:01.242',87.49
'0:01.246',84.796
'0:01.250',94.479
'0:01.254',62.15
'0:01.258',52.708
'0:01.262',40.571
'0:01.266',36.25
'0:01.270',29.261
'0:01.273',28.434
'0:01.277',19.285
'0:01.281',8.749
'0:01.285',20.886
'0:01.289',12.537
'0:01.293',11.47
'0:01.297',2.827
'0:01.301',24.14
'0:01.305',4.721
'0:01.309',-1.76
'0:01.313',12.003
'0:01.316',0.934
'0:01.320',22.513
'0:01.324',35.983
